"module","gene"
"Fraietta2018_NR","Gna15"
"Fraietta2018_NR","Gng4"
"Fraietta2018_NR","Gnptab"
"Fraietta2018_NR","Got2"
"Fraietta2018_NR","Gpc1"
"Fraietta2018_NR","Gpr157"
"Fraietta2018_NR","Gprc5c"
"Fraietta2018_NR","Gstcd"
"Fraietta2018_NR","Hbs1l"
"Fraietta2018_NR","Hdac3"
"Fraietta2018_NR","Hdac7"
"Fraietta2018_NR","Hdac9"
"Fraietta2018_NR","Hilpda"
"Fraietta2018_NR","Hivep1"
"Fraietta2018_NR","Hmga1"
"Fraietta2018_NR","Hmgcr"
"Fraietta2018_NR","Hmgcs1"
"Fraietta2018_NR","Hnf1b"
"Fraietta2018_NR","Hoxa4"
"Fraietta2018_NR","Hsd11b1"
"Fraietta2018_NR","Hsd17b12"
"Fraietta2018_NR","Hsd3b7"
"Fraietta2018_NR","Hsp90ab1"
"Fraietta2018_NR","Hspd1"
"Fraietta2018_NR","Hsph1"
"Fraietta2018_NR","Htatip2"
"Fraietta2018_NR","Icam1"
"Fraietta2018_NR","Icam5"
"Fraietta2018_NR","Ier3"
"Fraietta2018_NR","Ifi44"
"Fraietta2018_NR","Ifih1"
"Fraietta2018_NR","Ift122"
"Fraietta2018_NR","Igsf3"
"Fraietta2018_NR","Ikbip"
"Fraietta2018_NR","Il1a"
"Fraietta2018_NR","Il1rap"
"Fraietta2018_NR","Il1rn"
"Fraietta2018_NR","Inpp5f"
"Fraietta2018_NR","Insig1"
"Fraietta2018_NR","Ipo5"
"Fraietta2018_NR","Ippk"
"Fraietta2018_NR","Iqgap3"
"Fraietta2018_NR","Irak2"
"Fraietta2018_NR","Irak3"
"Fraietta2018_NR","Irf8"
"Fraietta2018_NR","Itpka"
"Fraietta2018_NR","Jam2"
"Fraietta2018_NR","Jun"
"Fraietta2018_NR","Junb"
"Fraietta2018_NR","Kcnh4"
"Fraietta2018_NR","Kctd10"
"Fraietta2018_NR","Kctd19"
"Fraietta2018_NR","Kctd3"
"Fraietta2018_NR","Kctd5"
"Fraietta2018_NR","Kdelr3"
"Fraietta2018_NR","D630045J12Rik"
"Fraietta2018_NR","Kif23"
"Fraietta2018_NR","Kif3b"
"Fraietta2018_NR","Kif3c"
"Fraietta2018_NR","Klf4"
"Fraietta2018_NR","Krt80"
"Fraietta2018_NR","Lactb"
"Fraietta2018_NR","Lamb3"
"Fraietta2018_NR","Lamp3"
"Fraietta2018_NR","Lepr"
"Fraietta2018_NR","Lifr"
"Fraietta2018_NR","Lig1"
"Fraietta2018_NR","Lima1"
"Fraietta2018_NR","Lin52"
"Fraietta2018_NR","Lmna"
"Fraietta2018_NR","Lrp11"
"Fraietta2018_NR","Lrrc40"
"Fraietta2018_NR","Lrrfip2"
"Fraietta2018_NR","Lss"
"Fraietta2018_NR","Lta"
"Fraietta2018_NR","Ltbr"
"Fraietta2018_NR","Magi1"
"Fraietta2018_NR","Map7d2"
"Fraietta2018_NR","Marcks"
"Fraietta2018_NR","Marveld1"
"Fraietta2018_NR","Mast1"
"Fraietta2018_NR","Mast2"
"Fraietta2018_NR","Mcam"
"Fraietta2018_NR","Mcm10"
"Fraietta2018_NR","Mcm2"
"Fraietta2018_NR","Mcm6"
"Fraietta2018_NR","Mdk"
"Fraietta2018_NR","Meis3"
"Fraietta2018_NR","Melk"
"Fraietta2018_NR","Mest"
"Fraietta2018_NR","Mfap1a"
"Fraietta2018_NR","Mical2"
"Fraietta2018_NR","Mis18a"
"Fraietta2018_NR","Mlh1"
"Fraietta2018_NR","Mmp12"
"Fraietta2018_NR","Mob1b"
"Fraietta2018_NR","Mpzl1"
"Fraietta2018_NR","Ms4a1"
"Fraietta2018_NR","Msmo1"
"Fraietta2018_NR","Mthfd1"
"Fraietta2018_NR","Mthfd2"
"Fraietta2018_NR","Mvk"
"Fraietta2018_NR","Myb"
"Fraietta2018_NR","Myh6"
"Fraietta2018_NR","Myo1e"
"Fraietta2018_NR","Myof"
"Fraietta2018_NR","Mzt1"
"Fraietta2018_NR","Nab2"
"Fraietta2018_NR","Nampt"
"Fraietta2018_NR","Ncdn"
"Fraietta2018_NR","Ncf1"
"Fraietta2018_NR","Nckap1"
"Fraietta2018_NR","Ncs1"
"Fraietta2018_NR","Ndfip2"
"Fraietta2018_NR","Nebl"
"Fraietta2018_NR","Nek6"
"Fraietta2018_NR","Net1"
"Fraietta2018_NR","Neurl3"
"Fraietta2018_NR","Nfkb2"
"Fraietta2018_NR","Nid1"
"Fraietta2018_NR","Ninj1"
"Fraietta2018_NR","Ninl"
"Fraietta2018_NR","Nkd2"
"Fraietta2018_NR","Nmb"
"Fraietta2018_NR","Nol3"
"Fraietta2018_NR","Npm3"
"Fraietta2018_NR","Npr3"
"Fraietta2018_NR","Nr3c1"
"Fraietta2018_NR","Nr4a3"
"Fraietta2018_NR","Nr5a2"
"Fraietta2018_NR","Nrp2"
"Fraietta2018_NR","Nsdhl"
"Fraietta2018_NR","Ntrk2"
"Fraietta2018_NR","Nup37"
"Fraietta2018_NR","Nup98"
"Fraietta2018_NR","Oasl1"
"Fraietta2018_NR","Oplah"
"Fraietta2018_NR","Orc1"
"Fraietta2018_NR","Orc3"
"Fraietta2018_NR","Orc6"
"Fraietta2018_NR","Osbpl10"
"Fraietta2018_NR","Osmr"
"Fraietta2018_NR","Otud7b"
"Fraietta2018_NR","P4ha2"
"Fraietta2018_NR","Pank1"
"Fraietta2018_NR","Papln"
"Fraietta2018_NR","Pcx"
"Fraietta2018_NR","Pcbp3"
"Fraietta2018_NR","Pcgf2"
"Fraietta2018_NR","Pdcd1"
"Fraietta2018_NR","Pea15a"
"Fraietta2018_NR","Pfkm"
"Fraietta2018_NR","Pgd"
"Fraietta2018_NR","Phka1"
"Fraietta2018_NR","Phlda1"
"Fraietta2018_NR","Phlda2"
"Fraietta2018_NR","Phldb1"
"Fraietta2018_NR","Phlpp1"
"Fraietta2018_NR","Pim3"
"Fraietta2018_NR","Pla1a"
"Fraietta2018_NR","Pla2g4c"
"Fraietta2018_NR","Plat"
"Fraietta2018_NR","Plaur"
"Fraietta2018_NR","Plcg2"
"Fraietta2018_NR","Plin2"
"Fraietta2018_NR","Plin3"
"Fraietta2018_NR","Plk2"
"Fraietta2018_NR","Plk4"
"Fraietta2018_NR","Plod2"
"Fraietta2018_NR","Pls3"
"Fraietta2018_NR","Pltp"
"Fraietta2018_NR","Plxna1"
"Fraietta2018_NR","Plxnb2"
"Fraietta2018_NR","Plxnb3"
"Fraietta2018_NR","Pmaip1"
"Fraietta2018_NR","Pmch"
"Fraietta2018_NR","Pola2"
"Fraietta2018_NR","Pold3"
"Fraietta2018_NR","Pou2af1"
"Fraietta2018_NR","Pparg"
"Fraietta2018_NR","Ppfibp1"
"Fraietta2018_NR","Ppme1"
"Fraietta2018_NR","Ppp1r14b"
"Fraietta2018_NR","Ppp1r15a"
"Fraietta2018_NR","Prdm1"
"Fraietta2018_NR","Prodh"
"Fraietta2018_NR","Pros1"
"Fraietta2018_NR","Prr11"
"Fraietta2018_NR","Prrg4"
"Fraietta2018_NR","Psen2"
"Fraietta2018_NR","Psmd14"
"Fraietta2018_NR","Ptgr1"
"Fraietta2018_NR","Ptpn3"
"Fraietta2018_NR","Pus7"
"Fraietta2018_NR","Pvr"
"Fraietta2018_NR","Rac3"
"Fraietta2018_NR","Racgap1"
"Fraietta2018_NR","Rad51"
"Fraietta2018_NR","Ralb"
"Fraietta2018_NR","Rasgrp4"
"Fraietta2018_NR","Rassf4"
"Fraietta2018_NR","Rbbp8"
"Fraietta2018_NR","Rbbp9"
"Fraietta2018_NR","Rbm19"
"Fraietta2018_NR","Rdh10"
"Fraietta2018_NR","Rfc5"
"Fraietta2018_NR","Rgl1"
"Fraietta2018_NR","Rgs1"
"Fraietta2018_NR","Rgs20"
"Fraietta2018_NR","Rhebl1"
"Fraietta2018_NR","Rhob"
"Fraietta2018_NR","Rhoc"
"Fraietta2018_NR","Rimkla"
"Fraietta2018_NR","Rmi1"
"Fraietta2018_NR","Rnase4"
"Fraietta2018_NR","Rnf19b"
"Fraietta2018_NR","Rrad"
"Fraietta2018_NR","Rrm1"
"Fraietta2018_NR","Rrm2b"
"Fraietta2018_NR","Rrp12"
"Fraietta2018_NR","Rtkn"
"Fraietta2018_NR","Ryr1"
"Fraietta2018_NR","Sall4"
"Fraietta2018_NR","Samd14"
"Fraietta2018_NR","Sass6"
"Fraietta2018_NR","Sav1"
"Fraietta2018_NR","Scaf1"
"Fraietta2018_NR","Scarb1"
"Fraietta2018_NR","Sccpdh"
"Fraietta2018_NR","Scd1"
"Fraietta2018_NR","Scube1"
"Fraietta2018_NR","Sdc1"
"Fraietta2018_NR","Sdc4"
"Fraietta2018_NR","Sectm1a"
"Fraietta2018_NR","Sema3b"
"Fraietta2018_NR","Serpinb8"
"Fraietta2018_NR","Serpine1"
"Fraietta2018_NR","Sfxn1"
"Fraietta2018_NR","Sgcb"
"Fraietta2018_NR","Sgpp2"
"Fraietta2018_NR","Sh2b2"
"Fraietta2018_NR","Sh3tc1"
"Fraietta2018_NR","Shb"
"Fraietta2018_NR","Shc4"
"Fraietta2018_NR","Shcbp1"
"Fraietta2018_NR","Shf"
"Fraietta2018_NR","Shisa3"
"Fraietta2018_NR","Shox2"
"Fraietta2018_NR","Siglece"
"Fraietta2018_NR","Six5"
"Fraietta2018_NR","Ska1"
"Fraietta2018_NR","Slc12a8"
"Fraietta2018_NR","Slc25a23"
"Fraietta2018_NR","Slc27a2"
"Fraietta2018_NR","Slc29a1"
"Fraietta2018_NR","Slc2a1"
"Fraietta2018_NR","Slc35f2"
"Fraietta2018_NR","Slc37a4"
"Fraietta2018_NR","Slc39a1"
"Fraietta2018_NR","Slc41a2"
"Fraietta2018_NR","Slc43a3"
"Fraietta2018_NR","Slc7a5"
"Fraietta2018_NR","Smpdl3a"
"Fraietta2018_NR","Sms"
"Fraietta2018_NR","Snx8"
"Fraietta2018_NR","Snx9"
"Fraietta2018_NR","Socs3"
"Fraietta2018_NR","Sord"
"Fraietta2018_NR","Sox4"
"Fraietta2018_NR","Spag4"
"Fraietta2018_NR","Spag9"
"Fraietta2018_NR","Sparc"
"Fraietta2018_NR","Spats2l"
"Fraietta2018_NR","Spire1"
"Fraietta2018_NR","Spock1"
"Fraietta2018_NR","Sqle"
"Fraietta2018_NR","Srcin1"
"Fraietta2018_NR","Srebf1"
"Fraietta2018_NR","Ssh1"
"Fraietta2018_NR","St3gal4"
"Fraietta2018_NR","Stambp"
"Fraietta2018_NR","Stard4"
"Fraietta2018_NR","Stat3"
"Fraietta2018_NR","Stil"
"Fraietta2018_NR","Stip1"
"Fraietta2018_NR","Syap1"
"Fraietta2018_NR","Syn2"
"Fraietta2018_NR","Tdp1"
"Fraietta2018_NR","Tead4"
"Fraietta2018_NR","Tert"
"Fraietta2018_NR","Tfpi"
"Fraietta2018_NR","Tgfb1i1"
"Fraietta2018_NR","Tgm5"
"Fraietta2018_NR","Thop1"
"Fraietta2018_NR","Ticam1"
"Fraietta2018_NR","Tmco3"
"Fraietta2018_NR","Tmem97"
"Fraietta2018_NR","Tmod1"
"Fraietta2018_NR","Tmprss3"
"Fraietta2018_NR","Tmprss6"
"Fraietta2018_NR","Tnfaip2"
"Fraietta2018_NR","Tnfrsf18"
"Fraietta2018_NR","Tnfrsf19"
"Fraietta2018_NR","Tnfrsf4"
"Fraietta2018_NR","Tnfrsf8"
"Fraietta2018_NR","Tnfrsf9"
"Fraietta2018_NR","Tnfsf4"
"Fraietta2018_NR","Tnnt1"
"Fraietta2018_NR","Tnpo2"
"Fraietta2018_NR","Tns3"
"Fraietta2018_NR","Tox2"
"Fraietta2018_NR","Tppp3"
"Fraietta2018_NR","Traf2"
"Fraietta2018_NR","Traip"
"Fraietta2018_NR","Trib1"
"Fraietta2018_NR","Trim45"
"Fraietta2018_NR","Trim7"
"Fraietta2018_NR","Tsku"
"Fraietta2018_NR","Tspan13"
"Fraietta2018_NR","Tspan33"
"Fraietta2018_NR","Ttbk1"
"Fraietta2018_NR","Ttc7"
"Fraietta2018_NR","Tti2"
"Fraietta2018_NR","Ttll4"
"Fraietta2018_NR","Tubb2b"
"Fraietta2018_NR","Tubb3"
"Fraietta2018_NR","Tubb6"
"Fraietta2018_NR","Twist1"
"Fraietta2018_NR","Usp12"
"Fraietta2018_NR","Usp37"
"Fraietta2018_NR","Vash2"
"Fraietta2018_NR","Vdr"
"Fraietta2018_NR","Vezt"
"Fraietta2018_NR","Vps37c"
"Fraietta2018_NR","Vsig10l"
"Fraietta2018_NR","Vwa1"
"Fraietta2018_NR","Wdhd1"
"Fraietta2018_NR","Wdr36"
"Fraietta2018_NR","Wee1"
"Fraietta2018_NR","Wnt10a"
"Fraietta2018_NR","Wnt11"
"Fraietta2018_NR","Yipf2"
"Fraietta2018_NR","Ywhag"
"Fraietta2018_NR","Zbtb17"
"Fraietta2018_NR","Zbtb32"
"Fraietta2018_NR","Zc3h12c"
"Fraietta2018_NR","Zc3h7a"
"Fraietta2018_NR","Zdhhc9"
"Fraietta2018_NR","Zfp219"
"Fraietta2018_NR","Zfp282"
"Fraietta2018_NR","Zfp438"
"Fraietta2018_NR","Zfp704"
"Fraietta2018_NR","Znrf1"
"Fraietta2018_NR","Zwint"
"Fraietta2018_NR","Lhfp"
"Fraietta2018_NR","Mir155hg"
"Fraietta2018_NR","Gramd3"
"Fraietta2018_NR","Arntl2"
"Fraietta2018_NR","Uhrf1bp1l"
"Fraietta2018_NR","Slc26a10"
"Fraietta2018_NR","H19"
"Fraietta2018_R","Abcb1a"
"Fraietta2018_R","Ablim1"
"Fraietta2018_R","Acsl6"
"Fraietta2018_R","Acss1"
"Fraietta2018_R","Agbl4"
"Fraietta2018_R","Alg1"
"Fraietta2018_R","Amigo2"
"Fraietta2018_R","Ankrd44"
"Fraietta2018_R","Aoah"
"Fraietta2018_R","Apba2"
"Fraietta2018_R","Apoa2"
"Fraietta2018_R","Apol7a"
"Fraietta2018_R","Aqp3"
"Fraietta2018_R","Arhgap32"
"Fraietta2018_R","Arhgef4"
"Fraietta2018_R","Arl15"
"Fraietta2018_R","Armc2"
"Fraietta2018_R","Atf7ip2"
"Fraietta2018_R","Atp10a"
"Fraietta2018_R","Atp8b1"
"Fraietta2018_R","B4galt7"
"Fraietta2018_R","Bcas3"
"Fraietta2018_R","Bcl11b"
"Fraietta2018_R","Bin2"
"Fraietta2018_R","Bola2"
"Fraietta2018_R","0610040J01Rik"
"Fraietta2018_R","C6"
"Fraietta2018_R","1700010I14Rik"
"Fraietta2018_R","Car6"
"Fraietta2018_R","Cacna1c"
"Fraietta2018_R","Cacnb2"
"Fraietta2018_R","Caln1"
"Fraietta2018_R","Camk2g"
"Fraietta2018_R","Camkmt"
"Fraietta2018_R","Casp4"
"Fraietta2018_R","Cblb"
"Fraietta2018_R","Cbll1"
"Fraietta2018_R","Ccdc30"
"Fraietta2018_R","Ccdc39"
"Fraietta2018_R","Ccdc65"
"Fraietta2018_R","Ccdc69"
"Fraietta2018_R","Ccl9"
"Fraietta2018_R","Ccl5"
"Fraietta2018_R","Cd244a"
"Fraietta2018_R","Cd248"
"Fraietta2018_R","Cd27"
"Fraietta2018_R","Cd37"
"Fraietta2018_R","Cd52"
"Fraietta2018_R","Cdh23"
"Fraietta2018_R","Cdhr3"
"Fraietta2018_R","Chmp7"
"Fraietta2018_R","Cldn4"
"Fraietta2018_R","Clec10a"
"Fraietta2018_R","Cntnap2"
"Fraietta2018_R","Coro7"
"Fraietta2018_R","Cr1l"
"Fraietta2018_R","Crabp1"
"Fraietta2018_R","Csmd1"
"Fraietta2018_R","Ctnna3"
"Fraietta2018_R","Cubn"
"Fraietta2018_R","Cyb561"
"Fraietta2018_R","Cyp4v3"
"Fraietta2018_R","Dab1"
"Fraietta2018_R","Dbn1"
"Fraietta2018_R","Dennd2d"
"Fraietta2018_R","Dgkd"
"Fraietta2018_R","Dlg2"
"Fraietta2018_R","Dmap1"
"Fraietta2018_R","Dnai2"
"Fraietta2018_R","Dock9"
"Fraietta2018_R","Dpep2"
"Fraietta2018_R","Dpp10"
"Fraietta2018_R","Dpp6"
"Fraietta2018_R","Dpyd"
"Fraietta2018_R","Dyrk2"
"Fraietta2018_R","Edem2"
"Fraietta2018_R","Eml5"
"Fraietta2018_R","Epb41"
"Fraietta2018_R","Ermn"
"Fraietta2018_R","Erp29"
"Fraietta2018_R","Espn"
"Fraietta2018_R","Fam78a"
"Fraietta2018_R","Fgd3"
"Fraietta2018_R","Fkbp11"
"Fraietta2018_R","Flt3l"
"Fraietta2018_R","Foxp1"
"Fraietta2018_R","Fstl5"
"Fraietta2018_R","Fxn"
"Fraietta2018_R","Gab3"
"Fraietta2018_R","Gabrg3"
"Fraietta2018_R","Galnt13"
"Fraietta2018_R","Galntl6"
"Fraietta2018_R","Gemin8"
"Fraietta2018_R","Gfra2"
"Fraietta2018_R","Glcci1"
"Fraietta2018_R","Glipr2"
"Fraietta2018_R","Golga2"
"Fraietta2018_R","Gpd1l"
"Fraietta2018_R","Gpr155"
"Fraietta2018_R","Gpr89"
"Fraietta2018_R","Grap"
"Fraietta2018_R","Grxcr1"
"Fraietta2018_R","Gsto2"
"Fraietta2018_R","Gtf2ird2"
"Fraietta2018_R","Gzma"
"Fraietta2018_R","Hcst"
"Fraietta2018_R","Hrh4"
"Fraietta2018_R","Hsh2d"
"Fraietta2018_R","Icam2"
"Fraietta2018_R","Il16"
"Fraietta2018_R","Il17ra"
"Fraietta2018_R","Il24"
"Fraietta2018_R","Immp2l"
"Fraietta2018_R","Isg20"
"Fraietta2018_R","Itga6"
"Fraietta2018_R","Kel"
"Fraietta2018_R","2210408I21Rik"
"Fraietta2018_R","Kif27"
"Fraietta2018_R","Kit"
"Fraietta2018_R","Klhdc4"
"Fraietta2018_R","Klhl22"
"Fraietta2018_R","Klrb1a"
"Fraietta2018_R","Klrc1"
"Fraietta2018_R","Klrc3"
"Fraietta2018_R","Kri1"
"Fraietta2018_R","Lhpp"
"Fraietta2018_R","Limd2"
"Fraietta2018_R","6330403K07Rik"
"Fraietta2018_R","Lpar5"
"Fraietta2018_R","Lrp1b"
"Fraietta2018_R","Lrrc4c"
"Fraietta2018_R","Lrrtm4"
"Fraietta2018_R","Ltb"
"Fraietta2018_R","Ly9"
"Fraietta2018_R","Magee1"
"Fraietta2018_R","Matk"
"Fraietta2018_R","Med12l"
"Fraietta2018_R","Mettl7a1"
"Fraietta2018_R","Mfng"
"Fraietta2018_R","Mgat4a"
"Fraietta2018_R","Mrgpra1"
"Fraietta2018_R","Myo1f"
"Fraietta2018_R","Nanos1"
"Fraietta2018_R","Nell2"
"Fraietta2018_R","Nfatc3"
"Fraietta2018_R","Nhsl2"
"Fraietta2018_R","Nlgn1"
"Fraietta2018_R","Nmt2"
"Fraietta2018_R","Nosip"
"Fraietta2018_R","Nrg3"
"Fraietta2018_R","Nsun6"
"Fraietta2018_R","Nuak2"
"Fraietta2018_R","Olfm2"
"Fraietta2018_R","Or5d18"
"Fraietta2018_R","Otud7a"
"Fraietta2018_R","P2rx4"
"Fraietta2018_R","Padi1"
"Fraietta2018_R","Parp8"
"Fraietta2018_R","Parvg"
"Fraietta2018_R","Pde6g"
"Fraietta2018_R","Pdgfra"
"Fraietta2018_R","Pdgfrb"
"Fraietta2018_R","Pecam1"
"Fraietta2018_R","Pitpnc1"
"Fraietta2018_R","Plcl2"
"Fraietta2018_R","Plxdc2"
"Fraietta2018_R","Plxna4"
"Fraietta2018_R","Popdc2"
"Fraietta2018_R","Ppcdc"
"Fraietta2018_R","Ppfibp2"
"Fraietta2018_R","Ppp1r3f"
"Fraietta2018_R","Ppp3ca"
"Fraietta2018_R","Pram1"
"Fraietta2018_R","Prcd"
"Fraietta2018_R","Prkch"
"Fraietta2018_R","Prr16"
"Fraietta2018_R","Prr5"
"Fraietta2018_R","Arhgap8"
"Fraietta2018_R","Prrg2"
"Fraietta2018_R","Ptpn6"
"Fraietta2018_R","Ptprcap"
"Fraietta2018_R","Ptprd"
"Fraietta2018_R","Ptprn2"
"Fraietta2018_R","Pygo1"
"Fraietta2018_R","Rabgap1l"
"Fraietta2018_R","Rabl3"
"Fraietta2018_R","Ralyl"
"Fraietta2018_R","Rasgef1a"
"Fraietta2018_R","Rasgrp2"
"Fraietta2018_R","Rassf1"
"Fraietta2018_R","Rassf3"
"Fraietta2018_R","Rbfox1"
"Fraietta2018_R","Rbms1"
"Fraietta2018_R","Rgs7"
"Fraietta2018_R","Rgs8"
"Fraietta2018_R","Rgs9"
"Fraietta2018_R","Rin3"
"Fraietta2018_R","Rnf43"
"Fraietta2018_R","Rorc"
"Fraietta2018_R","Rpp38"
"Fraietta2018_R","S100a4"
"Fraietta2018_R","S1pr4"
"Fraietta2018_R","Scml4"
"Fraietta2018_R","Sdk2"
"Fraietta2018_R","Serinc5"
"Fraietta2018_R","Serpinf1"
"Fraietta2018_R","Sfmbt2"
"Fraietta2018_R","Shd"
"Fraietta2018_R","Skap1"
"Fraietta2018_R","Slc13a3"
"Fraietta2018_R","Slc14a1"
"Fraietta2018_R","Slc39a10"
"Fraietta2018_R","Slc43a1"
"Fraietta2018_R","Slc44a3"
"Fraietta2018_R","Slc46a3"
"Fraietta2018_R","Slc4a10"
"Fraietta2018_R","Slco2a1"
"Fraietta2018_R","Slco3a1"
"Fraietta2018_R","Slfn14"
"Fraietta2018_R","Sntg1"
"Fraietta2018_R","Sntg2"
"Fraietta2018_R","Soat2"
"Fraietta2018_R","Spink2"
"Fraietta2018_R","Spns2"
"Fraietta2018_R","Spns3"
"Fraietta2018_R","Ssbp3"
"Fraietta2018_R","St6gal1"
"Fraietta2018_R","Stat6"
"Fraietta2018_R","Stk38"
"Fraietta2018_R","Stmn3"
"Fraietta2018_R","Sult2b1"
"Fraietta2018_R","Sumf1"
"Fraietta2018_R","Supt3"
"Fraietta2018_R","Swsap1"
"Fraietta2018_R","Sytl1"
"Fraietta2018_R","Sytl2"
"Fraietta2018_R","Tbx15"
"Fraietta2018_R","Tcf7"
"Fraietta2018_R","Teddm1b"
"Fraietta2018_R","Tigd2"
"Fraietta2018_R","Tjp3"
"Fraietta2018_R","Tle4"
"Fraietta2018_R","Tlr1"
"Fraietta2018_R","Tmem106b"
"Fraietta2018_R","Tmem116"
"Fraietta2018_R","Tnrc6c"
"Fraietta2018_R","Tob1"
"Fraietta2018_R","Trappc6a"
"Fraietta2018_R","Trib2"
"Fraietta2018_R","Trim50"
"Fraietta2018_R","Tspan18"
"Fraietta2018_R","Tspan32"
"Fraietta2018_R","Ttc13"
"Fraietta2018_R","Ttc39c"
"Fraietta2018_R","Ttll11"
"Fraietta2018_R","Twist2"
"Fraietta2018_R","Ubl3"
"Fraietta2018_R","Ulk4"
"Fraietta2018_R","Urgcp"
"Fraietta2018_R","Usp44"
"Fraietta2018_R","Usp50"
"Fraietta2018_R","Usp54"
"Fraietta2018_R","Vcl"
"Fraietta2018_R","Vipr1"
"Fraietta2018_R","Wdr5b"
"Fraietta2018_R","Wdr86"
"Fraietta2018_R","Wipi1"
"Fraietta2018_R","Wnt10b"
"Fraietta2018_R","Xylt1"
"Fraietta2018_R","Zbtb20"
"Fraietta2018_R","Zic4"
"Fraietta2018_R","Zfp617"
"Fraietta2018_R","Zfp160"
"Fraietta2018_R","Zfp729a"
"Fraietta2018_R","Zfp605"
"Fraietta2018_R","Zfp652"
"Fraietta2018_R","Zfp683"
"Fraietta2018_R","Zfp853"
"Fraietta2018_R","Poteg"
"Fraietta2018_R","Hexdc"
"Fraietta2018_R","Ftx"
"Haradhvala2022_NR","Ahsa1"
"Haradhvala2022_NR","Areg"
"Haradhvala2022_NR","Casp1"
"Haradhvala2022_NR","Cited2"
"Haradhvala2022_NR","Cxcr3"
"Haradhvala2022_NR","Dbi"
"Haradhvala2022_NR","Dynlrb1"
"Haradhvala2022_NR","Enc1"
"Haradhvala2022_NR","Gbp5"
"Haradhvala2022_NR","H2-Aa"
"Haradhvala2022_NR","Hmgn2"
"Haradhvala2022_NR","Hmgn3"
"Haradhvala2022_NR","Isg15"
"Haradhvala2022_NR","Mrpl20"
"Haradhvala2022_NR","Ndufaf3"
"Haradhvala2022_NR","Ndufb4"
"Haradhvala2022_NR","Ndufv2"
"Haradhvala2022_NR","Pcbp1"
"Haradhvala2022_NR","Pdcd4"
"Haradhvala2022_NR","Pde3b"
"Haradhvala2022_NR","Pfkfb3"
"Haradhvala2022_NR","Polr2k"
"Haradhvala2022_NR","Prr13"
"Haradhvala2022_NR","Psmb10"
"Haradhvala2022_NR","Psmb8"
"Haradhvala2022_NR","Rnf181"
"Haradhvala2022_NR","Romo1"
"Haradhvala2022_NR","Rrp7a"
"Haradhvala2022_NR","Sec62"
"Haradhvala2022_NR","Srsf2"
"Haradhvala2022_NR","Tnfaip3"
"Haradhvala2022_NR","Tuba1a"
"Haradhvala2022_NR","Vps37b"
"Haradhvala2022_R","Commd6"
"Haradhvala2022_R","Cox7a2"
"Haradhvala2022_R","Cox7c"
"Haradhvala2022_R","Gabarapl1"
"Haradhvala2022_R","Iscu"
"Haradhvala2022_R","Polr2l"
"Haradhvala2022_R","Rbx1"
"Saren2023_NR","Anxa5"
"Saren2023_NR","Arl4c"
"Saren2023_NR","Bach2"
"Saren2023_NR","Btg1"
"Saren2023_NR","Ccl20"
"Saren2023_NR","Ccnd2"
"Saren2023_NR","Ccr2"
"Saren2023_NR","Cd3d"
"Saren2023_NR","Cd40lg"
"Saren2023_NR","Cd44"
"Saren2023_NR","Cd69"
"Saren2023_NR","Cmc1"
"Saren2023_NR","Cox17"
"Saren2023_NR","Cox5b"
"Saren2023_NR","Cox6b1"
"Saren2023_NR","Cpne2"
"Saren2023_NR","Crem"
"Saren2023_NR","Csf2"
"Saren2023_NR","Ctla4"
"Saren2023_NR","Cxcl16"
"Saren2023_NR","Cxcr4"
"Saren2023_NR","Cxcr6"
"Saren2023_NR","Dnajb1"
"Saren2023_NR","Dnajc1"
"Saren2023_NR","Dusp1"
"Saren2023_NR","Dusp2"
"Saren2023_NR","Egr1"
"Saren2023_NR","Entpd1"
"Saren2023_NR","Fabp5"
"Saren2023_NR","Fam177a"
"Saren2023_NR","Fcer1g"
"Saren2023_NR","Fgfr1"
"Saren2023_NR","Fkbp5"
"Saren2023_NR","Fos"
"Saren2023_NR","Fosb"
"Saren2023_NR","Foxp3"
"Saren2023_NR","Furin"
"Saren2023_NR","Glg1"
"Saren2023_NR","Glipr1"
"Saren2023_NR","Gzmk"
"Saren2023_NR","Havcr2"
"Saren2023_NR","Il18r1"
"Saren2023_NR","Il2ra"
"Saren2023_NR","Il7r"
"Saren2023_NR","Iqcg"
"Saren2023_NR","Itgax"
"Saren2023_NR","Klrd1"
"Saren2023_NR","Lamp1"
"Saren2023_NR","Leprotl1"
"Saren2023_NR","Lgals3"
"Saren2023_NR","Pirb"
"Saren2023_NR","Litaf"
"Saren2023_NR","Lyst"
"Saren2023_NR","Map1lc3a"
"Saren2023_NR","Mfsd10"
"Saren2023_NR","Ncr1"
"Saren2023_NR","Ndufa1"
"Saren2023_NR","Ndufa3"
"Saren2023_NR","Nr4a1"
"Saren2023_NR","Nr4a2"
"Saren2023_NR","Nt5e"
"Saren2023_NR","Ost4"
"Saren2023_NR","Pask"
"Saren2023_NR","Pet100"
"Saren2023_NR","Pik3ip1"
"Saren2023_NR","Psmb9"
"Saren2023_NR","Pten"
"Saren2023_NR","Ptgdr2"
"Saren2023_NR","Rbpj"
"Saren2023_NR","Rgs2"
"Saren2023_NR","S1pr1"
"Saren2023_NR","Sec61g"
"Saren2023_NR","Setbp1"
"Saren2023_NR","Sh2d2a"
"Saren2023_NR","Slamf7"
"Saren2023_NR","Snrpg"
